"PVWatts: Hourly PV Performance Data"
"Requested Location:","cairo"
"Location:","CAIRO, EGYPT"
"Lat (deg N):","30.13"
"Long (deg E):","31.4"
"Elev (m):","74"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","18","16","242","130","24","6.2","228.562","27.448","185.647","176.155"
"3","18","17","11","39","23","5.7","39.489","22.919","33.702","27.511"
"3","18","18","0","0","22","7.5","0","22","0","0"
"3","18","19","0","0","21","9.3","0","21","0","0"
"3","18","20","0","0","20","10.3","0","20","0","0"
"3","18","21","0","0","21","5.7","0","21","0","0"
"3","18","22","0","0","21.4","3.6","0","21.4","0","0"
"3","18","23","0","0","21","2.6","0","21","0","0"
"3","19","0","0","0","20.3","2","0","20.3","0","0"
"3","19","1","0","0","19.6","1.5","0","19.6","0","0"
"3","19","2","0","0","19","0.5","0","19","0","0"
"3","19","3","0","0","18","1","0","18","0","0"
"3","19","4","0","0","18.2","0.5","0","18.2","0","0"
"3","19","5","0","0","18.4","0","0","18.4","0","0"
"3","19","6","0","22","18.6","0","20.827","15.81","18.685","12.777"
"3","19","7","12","121","18.8","4.1","121.246","20.042","106.231","98.562"
"3","19","8","127","236","20.4","5.7","316.845","25.166","270.365","258.691"
"3","19","9","284","315","22","5.1","553.736","31.972","459.419","441.994"
"3","19","10","559","268","25.1","5.1","803.876","40.243","641.354","617.244"
"3","19","11","615","302","26.4","6.2","936.061","42.491","738.765","710.612"
"3","19","12","754","230","27.6","6.2","1001.47","44.978","780.321","750.345"
"3","19","13","892","131","28.9","6.2","961.852","45.698","746.116","717.644"
"3","19","14","879","97","28","6.7","802.421","41.366","633.855","610.043"
"3","19","15","778","93","27.1","8.7","579.802","35.129","464.659","447.058"
"3","19","16","588","77","26.2","8.7","313.701","30.288","242.34","231.415"
"3","19","17","143","41","23.8","7.7","62.03","24.132","45.926","39.499"
"3","19","18","0","0","21.5","7.7","0","21.5","0","0"
"3","19","19","0","0","19.1","6.2","0","19.1","0","0"
"3","19","20","0","0","17.9","5.1","0","17.9","0","0"
"3","19","21","0","0","16.6","5.1","0","16.6","0","0"
"3","19","22","0","0","15.4","3.1","0","15.4","0","0"
"3","19","23","0","0","14.9","3.1","0","14.9","0","0"
"3","20","0","0","0","14.3","3.1","0","14.3","0","0"
"3","20","1","0","0","13.8","2.6","0","13.8","0","0"
"3","20","2","0","0","13.5","3.1","0","13.5","0","0"
"3","20","3","0","0","13.3","3.1","0","13.3","0","0"
"3","20","4","0","0","13","3.1","0","13","0","0"
