"PVWatts: Hourly PV Performance Data"
"Requested Location:","sau paolo"
"Location:","SAO PAULO/CONGONHAS, BRAZIL"
"Lat (deg S):","23.62"
"Long (deg W):","46.65"
"Elev (m):","803"
"DC System Size (kW):","1"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Initial Cost","3.30"
"Cost of Electricity Generated by System ($/kWh):","not determined"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","2","20","0","0","18.8","5.1","0","18.8","0","0"
"4","2","21","0","0","19","3.1","0","19","0","0"
"4","2","22","0","0","18","4.1","0","18","0","0"
"4","2","23","0","0","18","4.1","0","18","0","0"
"4","3","0","0","0","18","4.6","0","18","0","0"
"4","3","1","0","0","18","4.1","0","18","0","0"
"4","3","2","0","0","18.4","3.1","0","18.4","0","0"
"4","3","3","0","0","18","3.1","0","18","0","0"
"4","3","4","0","0","17","3.1","0","17","0","0"
"4","3","5","0","0","16.7","3.6","0","16.7","0","0"
"4","3","6","39","14","17","2.1","14.051","15.474","11.671","5.893"
"4","3","7","347","80","18","4.1","138.207","19.585","102.457","94.87"
"4","3","8","786","70","19.5","4.1","343.73","25.822","263.012","251.537"
"4","3","9","719","151","21","5.7","491.188","29.24","396.889","381.501"
"4","3","10","805","156","23","5.1","619.398","34.513","497.337","478.612"
"4","3","11","820","139","23.5","3.6","657.584","38.039","522.496","502.881"
"4","3","12","505","143","25","3.1","458.248","35.829","369.073","354.548"
"4","3","13","583","207","26","2.6","543.581","39.004","429.53","413.095"
"4","3","14","695","192","25.2","3.1","541.476","37.655","424.522","408.251"
"4","3","15","335","187","25","2.6","305.79","32.518","242.573","231.642"
"4","3","16","286","117","23","5.1","177.133","25.722","137.048","128.697"
"4","3","17","85","41","21","6.2","43.032","20.873","34.507","28.301"
"4","3","18","0","0","20","4.1","0","20","0","0"
"4","3","19","0","0","20","3.1","0","20","0","0"
"4","3","20","0","0","19.2","3.1","0","19.2","0","0"
"4","3","21","0","0","19","2.6","0","19","0","0"
"4","3","22","0","0","19","2.1","0","19","0","0"
"4","3","23","0","0","19.1","3.6","0","19.1","0","0"
"4","4","0","0","0","19","3.6","0","19","0","0"
"4","4","1","0","0","19","3.6","0","19","0","0"
"4","4","2","0","0","18.5","0","0","18.5","0","0"
"4","4","3","0","0","19","0","0","19","0","0"
"4","4","4","0","0","18","0","0","18","0","0"
"4","4","5","0","0","18","4.1","0","18","0","0"
"4","4","6","54","12","20","0","11.85","16.854","9.369","3.634"
"4","4","7","474","74","22","2.1","155.165","24.45","107.824","100.121"
"4","4","8","257","201","21","2.1","272.924","27.013","222.143","211.741"
"4","4","9","411","214","22","0","393.845","37.336","309.49","296.726"
"4","4","10","362","249","24","0","435.478","41.552","340.249","326.591"
"4","4","11","366","463","26","0","644.082","50.445","484.059","465.795"
"4","4","12","284","249","28","3.1","405.757","37.601","325.43","312.207"
"4","4","13","403","264","22","3.1","481.246","32.775","393.474","378.194"
"4","4","14","675","171","21","3.1","507.937","32.574","407.538","391.813"
"4","4","15","284","172","21","3.1","270.063","27.123","220.081","209.731"
"4","4","16","369","102","21","4.1","180.963","24.092","136.932","128.584"
"4","4","17","109","30","23","2.6","33.632","22.762","25.361","19.328"
"4","4","18","0","0","20","3.1","0","20","0","0"
"4","4","19","0","0","20","4.1","0","20","0","0"
"4","4","20","0","0","18.1","3.1","0","18.1","0","0"
"4","4","21","0","0","18","2.6","0","18","0","0"
"4","4","22","0","0","17.8","1.3","0","17.8","0","0"
"4","4","23","0","0","17.6","0","0","17.6","0","0"
"4","5","0","0","0","17.8","0.7","0","17.8","0","0"
"4","5","1","0","0","18","1.5","0","18","0","0"
"4","5","2","0","0","17.8","3.1","0","17.8","0","0"
"4","5","3","0","0","18","0","0","18","0","0"
"4","5","4","0","0","18","0","0","18","0","0"
"4","5","5","0","0","17.6","4.1","0","17.6","0","0"
"4","5","6","4","18","18","3.1","17.137","16.859","15.22","9.376"
"4","5","7","81","59","18","3.1","69.877","18.09","57.476","50.82"
"4","5","8","97","88","16.8","3.6","116.135","18.056","99.014","91.501"
"4","5","9","84","318","19","4.1","329.816","24.974","281.559","269.579"
"4","5","10","219","294","20","6.2","391.737","26.083","331.75","318.342"
"4","5","11","142","450","18.8","5.1","491.646","27.662","415.909","399.915"
"4","5","12","53","182","18","4.1","201.808","21.972","175.432","166.187"
"4","5","13","42","190","18","5.1","202.282","20.961","176.666","167.391"
